"symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant","GENENAME"
"Rimbp3",2.73273634992872,-1.94981722076532,3.28299014184516,0.00278520892286955,0.0048156255077632,-1.63307814696959,"Yes","RIMS binding protein 3"
"Dpyd",-2.73048032826862,0.31796791322178,-6.12394969955387,1.38119748782729e-06,4.11037041829042e-06,5.15639842929806,"Yes","dihydropyrimidine dehydrogenase"
"Orm3",-2.72730378355436,-1.35120392898463,-4.11507728555767,0.000314305689226362,0.000636557041501589,0.154225916226136,"Yes","orosomucoid 3"
"Abcc9",2.72520588854674,0.186991248638275,5.38410206971521,1.00902600836515e-05,2.58072241749519e-05,3.37285701736644,"Yes","ATP-binding cassette, sub-family C member 9"
"Trdn",2.72204407675768,-1.15804911697465,4.26155301075599,0.000212008725727442,0.000440992652597551,0.509921461923387,"Yes","triadin"
"H2-Q10",-2.71657721121681,-0.935036095316426,-4.4561682945618,0.000125332506351122,0.000270936112856949,0.988462178445543,"Yes","histocompatibility 2, Q region locus 10"
"Sox8",-2.71373705520183,-0.608044359142675,-4.84899460507441,4.31552130550312e-05,9.98743462140223e-05,1.94937575521595,"Yes","SRY (sex determining region Y)-box 8"
"Ntrk3",2.71324986314567,-1.96287471045846,3.6949899802675,0.00095928439595686,0.00179199468493533,-0.803926092959069,"Yes","neurotrophic tyrosine kinase, receptor, type 3"
"Tmem266",-2.71291914906453,1.74476231721923,-9.05449890220207,9.19884969351238e-10,4.70816411819059e-09,12.2136794932813,"Yes","transmembrane protein 266"
"Mgmt",-2.71108849912674,0.340313304959097,-5.86617943613918,2.75009470731224e-06,7.77546853109267e-06,4.55681048560114,"Yes","O-6-methylguanine-DNA methyltransferase"
"Pappa",-2.70994543426875,-0.479301390997411,-4.64783223366288,7.45401715642623e-05,0.000166712296114722,1.51456029197602,"Yes","pregnancy-associated plasma protein A"
"Tmem176a",-2.70963931579798,6.52674131375745,-46.5300147545148,8.26719222097056e-28,3.160193277839e-25,53.4926544462203,"Yes","transmembrane protein 176A"
"Rbm11",-2.70923015823833,1.27625885049459,-7.93646679614461,1.32098845517741e-08,5.55770583076057e-08,9.61848801126191,"Yes","RNA binding motif protein 11"
"Galnt15",-2.70910495439813,3.71829118247682,-17.4846029568571,1.75604170314673e-16,3.38967996646449e-15,27.4831232926088,"Yes","polypeptide N-acetylgalactosaminyltransferase 15"
"Mmp25",-2.7069402794344,-1.72832603157683,-3.72604040078575,0.000884092666808784,0.00166290957250594,-0.727773179127072,"Yes","matrix metallopeptidase 25"
"Mmp3",-2.70536907137304,3.11103435774216,-14.0623059622388,4.01506766234762e-14,4.72035063748232e-13,22.0957884228022,"Yes","matrix metallopeptidase 3"
"Mmp19",-2.69690310902283,3.03138578434719,-13.3126565665363,1.51286120362711e-13,1.5678210722949e-12,20.8133215973194,"Yes","matrix metallopeptidase 19"
"Klhl32",-2.6960548079855,-0.961278485216811,-3.94958420928644,0.000489141648579597,0.000959423268779714,-0.140778812014776,"Yes","kelch-like 32"
"Ankrd37",-2.69521789675684,1.09959105020548,-7.52103431839195,3.70583802222178e-08,1.43794683582672e-07,8.62630739436693,"Yes","ankyrin repeat domain 37"
"Fam131c",-2.69517554225561,0.0453759985211386,-5.58965208066655,5.78749973881513e-06,1.54337171627681e-05,3.82995782358901,"Yes","family with sequence similarity 131, member C"
"Chn1",-2.69165987963045,0.0593570444023829,-5.55875930965287,6.29094034092641e-06,1.66633321760551e-05,3.76106835118869,"Yes","chimerin 1"
"Slc44a3",-2.6913469315537,-0.254744557131638,-5.21549724764112,1.5939856987367e-05,3.93976254635107e-05,2.88125039184794,"Yes","solute carrier family 44, member 3"
"Dscam",-2.69030590623395,-1.98692853927329,-3.67819848298527,0.00100251095838077,0.0018662298750767,-0.840613215925358,"Yes","DS cell adhesion molecule"
"Clgn",-2.69006075764349,-1.74489260653582,-3.67718622068061,0.00100517671179157,0.0018709320015386,-0.82975860614382,"Yes","calmegin"
"Fat4",2.68466381574059,5.76103549455306,35.2477470108415,1.58005822327321e-24,2.01560417912042e-22,45.9693305622326,"Yes","FAT atypical cadherin 4"
"Irag1",2.67786945875512,2.93995423828192,13.1258517383836,2.12380245953046e-13,2.14772132320923e-12,20.4573617874351,"Yes","inositol 1,4,5-triphosphate receptor associated 1"
"Gap43",-2.67700918872672,-0.484047358841602,-4.03900415353304,0.000385310862342479,0.00076861100749665,0.109860600911097,"Yes","growth associated protein 43"
"Tmem95",-2.67380734299811,-1.00795452561583,-3.9143173569807,0.000537264131614396,0.00104824715745401,-0.225828443861288,"Yes","transmembrane protein 95"
"Slco5a1",-2.67224116218666,4.07223057250888,-19.5686390081175,9.77056550782848e-18,2.51869741674831e-16,30.3806413187595,"Yes","solute carrier organic anion transporter family, member 5A1"
"Smim43",2.66935673199628,0.178384937549832,5.64611287142811,4.96986919661218e-06,1.34110286368444e-05,3.99601920025865,"Yes","small integral membrane protein 43"
"Abcd2",-2.66891177212923,2.05273663377112,-9.81338129017649,1.65573562957305e-10,9.62715644852581e-10,13.9097943097515,"Yes","ATP-binding cassette, sub-family D member 2"
"Bdkrb2",-2.66337794317402,0.542835807113228,-6.27875167490976,9.15787550171035e-07,2.81533125775236e-06,5.58691766252904,"Yes","bradykinin receptor, beta 2"
"Ffar4",-2.66120619149867,-0.492247754944266,-4.91710561688176,3.58606887182773e-05,8.40539863983587e-05,2.13551513337292,"Yes","free fatty acid receptor 4"
"Steap4",-2.65484369963278,6.57825139325648,-46.137535948381,1.0419574085312e-27,3.87231893576082e-25,53.2976696616527,"Yes","STEAP family member 4"
"Soat2",-2.65476454617828,0.9470418426723,-7.11044874765705,1.04910852859108e-07,3.79249473223994e-07,7.64239421496624,"Yes","sterol O-acyltransferase 2"
"Igdcc4",2.65380963514086,5.90548963981122,37.3717866877808,3.234645235662e-25,4.97428949516344e-23,47.5474075985163,"Yes","immunoglobulin superfamily, DCC subclass, member 4"
"Adrb2",-2.64916369455607,1.92607721242729,-9.27127614852161,5.59313447674865e-10,2.98248490093345e-09,12.7416936606453,"Yes","adrenergic receptor, beta 2"
"Ppm1e",2.64358773900136,4.42852396734452,21.3725423948921,9.87083578533868e-19,3.13413205995504e-17,32.7065878783723,"Yes","protein phosphatase 1E (PP2C domain containing)"
"Cfap276",-2.63986557192196,-1.21726430330454,-4.00731406711151,0.000419354300249969,0.000831807440036225,-0.0505880686761087,"Yes","cilia and flagella associated protein 276"
"Zfp474",2.63718458423132,-1.75087548381972,3.63321759706056,0.00112788080741896,0.0020819422354385,-0.920095508731047,"Yes","zinc finger protein 474"
"Ebf3",-2.63627241936483,1.52363553481652,-8.35806129179165,4.74413480049545e-09,2.15158574562131e-08,10.6402220570041,"Yes","early B cell factor 3"
"Btn2a2",-2.63229851545374,1.13375432198795,-6.77598409242702,2.48513611724338e-07,8.41098813878046e-07,6.90357483749331,"Yes","butyrophilin, subfamily 2, member A2"
"Ctla2a",-2.63047630880616,1.46530316462652,-8.12628935124506,8.30628719714292e-09,3.63169334675082e-08,10.1080637378315,"Yes","cytotoxic T lymphocyte-associated protein 2 alpha"
"Zic4",2.62937269512748,1.25376319306814,7.50321923571425,3.87533630907569e-08,1.49936739384395e-07,8.63411870612225,"Yes","zinc finger protein of the cerebellum 4"
"Ceacam1",-2.6270368127716,-1.3433628862573,-3.73633711288603,0.000860453353328738,0.00162186607694917,-0.650025888884473,"Yes","CEA cell adhesion molecule 1"
"Slc16a12",-2.6144987647188,2.7629783625519,-10.917741795303,1.55742453798884e-11,1.09609589130735e-10,16.343364080158,"Yes","solute carrier family 16 (monocarboxylic acid transporters), member 12"
"Gadd45a",-2.61446869411915,5.15341374256951,-28.0540652479436,7.37478706824504e-22,4.54687908691476e-20,39.8710961017917,"Yes","growth arrest and DNA-damage-inducible 45 alpha"
"Adamtsl5",-2.61291609441109,2.71185282821999,-11.9896551208497,1.80858732608248e-12,1.52663027354306e-11,18.3693615502617,"Yes","ADAMTS-like 5"
"Adamts7",-2.61143841083992,5.42813153758801,-31.1235745531916,4.54652845576908e-23,3.82566064212167e-21,42.6423352305496,"Yes","ADAM metallopeptidase with thrombospondin type 1 motif 7"
"Gm6958",2.61046163022369,-1.76493519370681,3.51339942464942,0.00154100278870929,0.00278083036284618,-1.16545964905275,"Yes","predicted gene 6958"
"Hoxb13",-2.60978987624783,-0.0767203885402092,-5.25252759825385,1.44157098838386e-05,3.59224776561514e-05,3.01341424346182,"Yes","homeobox B13"
"Ablim2",2.60941658633639,0.345085421860526,5.1423713200267,1.94412540844261e-05,4.73347658590604e-05,2.82096669705092,"Yes","actin-binding LIM protein 2"
"Prdm16",2.60827965334656,1.66636584490991,7.89808199430634,1.45174417851382e-08,6.05080474663093e-08,9.64450628291121,"Yes","PR domain containing 16"
"Tnfrsf11a",-2.6080497496922,0.81961213219158,-6.75107417285407,2.65131908558362e-07,8.92826530229632e-07,6.77445165601919,"Yes","tumor necrosis factor receptor superfamily, member 11a, NFKB activator"
"Acss3",-2.60639514929864,-1.59641870016303,-3.64813014415324,0.00108471152300486,0.00200779682710045,-0.870185561167549,"Yes","acyl-CoA synthetase short-chain family member 3"
"Raver2",-2.60493556290665,1.18392205899183,-7.49025859547865,4.00359901219737e-08,1.54541694126338e-07,8.58974766792746,"Yes","ribonucleoprotein, PTB-binding 2"
"Iigp1",2.60349467689517,2.21813415047751,10.1591713180463,7.76941512370419e-11,4.79241429710566e-10,14.6751941604803,"Yes","interferon inducible GTPase 1"
"Spon2",2.6020409122741,1.89832365085829,9.06966419164065,8.88238674910297e-10,4.56540346969837e-09,12.3032067644411,"Yes","spondin 2, extracellular matrix protein"
"Lgi2",-2.59983352813545,5.22031163280864,-28.8603716442358,3.45358836676775e-22,2.29878401785999e-20,40.6242610896364,"Yes","leucine-rich repeat LGI family, member 2"
"Slco3a1",-2.59920041431127,3.66282691547478,-16.5743285288567,6.80178130558467e-16,1.17123632167531e-14,26.1914062601724,"Yes","solute carrier organic anion transporter family, member 3a1"
"Hspa12b",2.59719351450955,3.36634839159104,14.9082995818553,9.57367278795441e-15,1.29249412946561e-13,23.5641879501964,"Yes","heat shock protein 12B"
"Ptx3",-2.59650052052521,5.73043832303865,-33.6670654577536,5.46545311361428e-24,6.14473085773491e-22,44.7823290820918,"Yes","pentraxin related gene"
"Epha3",2.59321662709768,5.76144409934474,33.2470616445637,7.67177112745906e-24,8.34476633449389e-22,44.4614065275673,"Yes","Eph receptor A3"
"Cacnb4",2.59315655674435,0.0268399665882625,5.33905204504969,1.14004039042009e-05,2.89039234099496e-05,3.23802171671922,"Yes","calcium channel, voltage-dependent, beta 4 subunit"
"Il4ra",-2.59188882512708,5.2895204603389,-28.8214085363779,3.58090273627038e-22,2.37172760933472e-20,40.6141308439833,"Yes","interleukin 4 receptor, alpha"
"Gch1",-2.5898306573053,2.21358038363058,-10.1663608700571,7.64938285443287e-11,4.72707127988256e-10,14.6913387585301,"Yes","GTP cyclohydrolase 1"
"Hhatl",2.5862704422491,-1.00233275352027,3.71109743236561,0.00091953097601174,0.0017237501650639,-0.666121522876168,"Yes","hedgehog acyltransferase-like"
"Srrm4",-2.58569949040513,0.370004456092426,-5.89857629617841,2.52136231266227e-06,7.17119608441933e-06,4.64783084151175,"Yes","serine/arginine repetitive matrix 4"
"Agap2",-2.58527283766482,2.22534877369628,-9.5522402930341,2.96198141079556e-10,1.642285507461e-09,13.423723336973,"Yes","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2"
"Ptk2b",-2.58349862020947,1.52756967614685,-8.17653924574342,7.35206011035725e-09,3.23989500054248e-08,10.2429236406092,"Yes","PTK2 protein tyrosine kinase 2 beta"
"Tmprss6",-2.58079584052596,-1.18153777729655,-4.0381739339434,0.000386167012850015,0.000769974435904672,0.0242849334913338,"Yes","transmembrane serine protease 6"
"Dusp4",-2.57860307869698,2.95500137060686,-12.8453073758521,3.55849213970563e-13,3.44993234326968e-12,19.9938033763783,"Yes","dual specificity phosphatase 4"
"Shisa2",2.57685255946374,1.44772174392015,7.30101781343722,6.45586286600279e-08,2.41317828879149e-07,8.21146011383898,"Yes","shisa family member 2"
"Nppc",2.57433518944602,1.59561094018633,8.15873703050882,7.67659124555743e-09,3.37180283238059e-08,10.2218757063584,"Yes","natriuretic peptide type C"
"Asb5",-2.57171520823741,3.57813076729235,-16.0520965060379,1.52111692308731e-15,2.45193051975725e-14,25.3973095385342,"Yes","ankyrin repeat and SOCs box-containing 5"
"Kng2",-2.56557941764711,0.791963560593258,-6.31041527446683,8.42185070215328e-07,2.60522405882332e-06,5.72681245691312,"Yes","kininogen 2"
"Shtn1",-2.56311716153111,1.11599692723649,-6.70122273276138,3.01862419657349e-07,1.00814211497645e-06,6.727912085072,"Yes","shootin 1"
"Ccl2",-2.55152704061756,5.5503289953035,-32.4078453156326,1.52947230114526e-23,1.50461837625165e-21,43.7377619522462,"Yes","C-C motif chemokine ligand 2"
"Ero1a",-2.54710861017228,7.96099255659368,-69.7197951811897,1.26178904937951e-32,1.87571952129427e-29,64.6480772175086,"Yes","endoplasmic reticulum oxidoreductase 1 alpha"
"Trim14",-2.54592511260125,0.46147551337317,-5.75915070797081,3.66577216026348e-06,1.01247658406617e-05,4.3351844230294,"Yes","tripartite motif-containing 14"
"Itga2",-2.54528936605754,2.60303231151402,-10.9261024553569,1.53068404675731e-11,1.08101635437461e-10,16.3265512546003,"Yes","integrin alpha 2"
"H1f3",2.54515490762189,-0.860511768068307,4.31652255574967,0.000182803214203318,0.000384306128665335,0.695659961776977,"Yes","H1.3 linker histone, cluster member"
"Cdh17",2.54297405480438,1.42407756396551,7.88285857220576,1.50719699608802e-08,6.24296861011195e-08,9.55508751392872,"Yes","cadherin 17"
"Abi3",2.54295604824841,1.32185038134962,7.32934910208566,6.00852064331998e-08,2.25365847174034e-07,8.25642745158865,"Yes","ABI family member 3"
"Prxl2b",-2.54147095355355,2.2430381035008,-10.0042090323005,1.08849712871225e-10,6.53635686043141e-10,14.3754564571823,"Yes","peroxiredoxin like 2B"
"Slc26a7",2.54000687128145,1.47588372720191,7.73030983624921,2.19795630145807e-08,8.87072620126925e-08,9.21892789694508,"Yes","solute carrier family 26, member 7"
"Gdpd5",-2.53939735860909,3.26641629696158,-13.9127746179431,5.20864275859598e-14,5.94468332014082e-13,21.9282896660647,"Yes","glycerophosphodiester phosphodiesterase domain containing 5"
"Myom1",2.5386633483108,1.87935667404355,8.10241339349558,8.80316374850344e-09,3.82394570750739e-08,10.1599082205856,"Yes","myomesin 1"
"Rnf43",-2.53838373367706,1.8942917525656,-8.91373719422006,1.27491753684471e-09,6.36459765874827e-09,11.9737505935613,"Yes","ring finger protein 43"
"Pdgfb",-2.53628600725751,2.39350734854121,-10.5567261429636,3.31681485074968e-11,2.20664673735355e-10,15.536948254322,"Yes","platelet derived growth factor, B polypeptide"
"Itga11",-2.53422179023009,1.98881813827959,-8.92683761254659,1.23663596954969e-09,6.18502902303002e-09,12.0266482716146,"Yes","integrin alpha 11"
"Enpp6",2.53210505108427,-0.423461332576318,4.7420405786206,5.77127217259019e-05,0.000131226802170435,1.74890067674972,"Yes","ectonucleotide pyrophosphatase/phosphodiesterase 6"
"Ccrl2",-2.52846260311927,0.317538507697173,-5.69490770890218,4.35757689478541e-06,1.18761501884974e-05,4.15223686280893,"Yes","C-C motif chemokine receptor-like 2"
"Pkd1l3",-2.52731985491919,2.74559720834636,-11.6069511361849,3.84173978890227e-12,3.01989639457835e-11,17.6796253856976,"Yes","polycystic kidney disease 1 like 3"
"Spats2l",2.52416412382903,3.06676827911432,12.8369837222459,3.61385454057594e-13,3.49095739338379e-12,20.0183044240875,"Yes","spermatogenesis associated, serine-rich 2-like"
"Egr2",-2.52165853153367,4.58795587677655,-23.0559139810996,1.35063362662897e-19,5.04752158957236e-18,34.6877240246881,"Yes","early growth response 2"
"Pim2",-2.52116123600187,3.49857702509793,-15.5347077925057,3.4490672838268e-15,5.13293339158162e-14,24.5959638343621,"Yes","proviral integration site 2"
"Cxcl16",-2.51689029373767,1.90638166346163,-9.06590743097589,8.95972670786097e-10,4.59808913020606e-09,12.3090660885164,"Yes","C-X-C motif chemokine ligand 16"
"Ntn1",-2.51324079141179,5.43051931004747,-30.3985652873351,8.57060475841089e-23,6.74506594486937e-21,42.0444832981638,"Yes","netrin 1"
"Apod",-2.51286879411433,4.85509341529503,-25.4290569850215,1.0118355905356e-20,4.66805116061233e-19,37.2671506038608,"Yes","apolipoprotein D"
"Foxq1",-2.5116819261928,1.17315263963478,-7.21321319416045,8.07005363748568e-08,2.96618812131651e-07,7.9532266012123,"Yes","forkhead box Q1"
"Cmklr1",2.51034629643668,-0.0333235915333997,4.65419180220331,7.32642938031458e-05,0.000164023257495363,1.59950865286857,"Yes","chemerin chemokine-like receptor 1"
"Dkk2",-2.50757906848698,5.79144139453496,-33.4395395792211,6.56427265680846e-24,7.19863966192135e-22,44.6327685398996,"Yes","dickkopf WNT signaling pathway inhibitor 2"
"Cp",-2.50418707460382,8.22584617492502,-75.1585805257489,1.59715229195031e-33,2.6710375642504e-30,66.7190538145483,"Yes","ceruloplasmin"
"Map3k8",-2.50164265383374,3.02521227402392,-12.4370488165373,7.6535736425334e-13,6.90007828594706e-12,19.2963106413941,"Yes","mitogen-activated protein kinase kinase kinase 8"
"Fez1",-2.50088525891786,2.459703384957,-10.6479241164611,2.73607396109903e-11,1.85065386883437e-10,15.7417736810093,"Yes","fasciculation and elongation protein zeta 1"
"Gm17330",-2.49934456581128,-1.46579516172037,-3.63021231985622,0.00113678103692311,0.00209692451302831,-0.887106913367363,"Yes","predicted gene, 17330"
"Pcdh10",-2.49882295302259,-0.834627535551328,-3.97960227880292,0.000451537689745106,0.000891152493155299,-0.054042699927475,"Yes","protocadherin 10"
"Ecm2",2.49503916267134,0.0889278009272779,5.0606143737041,2.42771891731494e-05,5.8260899362792e-05,2.58987994421446,"Yes","extracellular matrix protein 2, female organ and adipocyte specific"
"Wdr17",-2.48553523764214,0.401470509309673,-5.57285602679504,6.05596166893047e-06,1.60982934966463e-05,3.8764700488671,"Yes","WD repeat domain 17"
"Scn3b",-2.48551025546289,2.25646945924332,-9.96066889290985,1.19732484783376e-10,7.15773419980689e-10,14.2951247991073,"Yes","sodium channel, voltage-gated, type III, beta"
"Trim63",2.48462442209785,2.15806285704302,9.24782061405613,5.90072831275051e-10,3.12409355347404e-09,12.7645065554322,"Yes","tripartite motif-containing 63"
"Tmem151b",-2.48347766128227,0.983769581146033,-6.77266981248831,2.50662160984118e-07,8.47298901416501e-07,6.87360823280043,"Yes","transmembrane protein 151B"
"Negr1",2.48134357609114,1.59332651327668,7.93868809017487,1.31380053656503e-08,5.53094316510496e-08,9.72813876259736,"Yes","neuronal growth regulator 1"
"Rimkla",-2.47859102989033,-1.10800552147584,-3.63187023698117,0.00113186263277356,0.00208871588467276,-0.845799244541467,"Yes","ribosomal modification protein rimK-like family member A"
"Fyb2",-2.47744772454764,-0.319083580529458,-4.4116459197736,0.000141377606926839,0.000302541747132785,0.994654138898748,"Yes","FYN binding protein 2"
"Gm53498",2.47636024847019,-0.724883669080402,4.26510578561556,0.000209988920700117,0.000437131129616753,0.604128994672013,"Yes","predicted gene, 53498"
"Lynx1",-2.47541433500871,2.56648592915313,-10.1463128601693,7.98893857087184e-11,4.91420731676756e-10,14.7512333287274,"Yes","Ly6/neurotoxin 1"
"Esyt3",2.47475279446098,-0.922337797745813,3.8341499063479,0.000664602776767567,0.00127681225594102,-0.386716808867879,"Yes","extended synaptotagmin-like protein 3"
"Add2",-2.47169527748381,-1.05424512915961,-3.91142617734475,0.00054140933990989,0.0010554444934656,-0.231261183670409,"Yes","adducin 2"
"Angptl4",-2.47126581350931,3.80972310345091,-17.293399498212,2.32224896798413e-16,4.39344546747981e-15,27.2866238582117,"Yes","angiopoietin-like 4"
"Blnk",-2.47125449577883,-0.201213355793426,-4.86921661629035,4.08469163079997e-05,9.48768911952654e-05,2.09030050550043,"Yes","B cell linker"
"Myh6",2.47066625750611,-1.18020271376804,3.62094056774278,0.0011646729109236,0.00214453053609233,-0.876202190260163,"Yes","myosin, heavy polypeptide 6, cardiac muscle, alpha"
"Ccdc125",2.47059822941201,0.522692539405852,5.77660233924099,3.49776080328272e-06,9.70479920927406e-06,4.39184001878286,"Yes","coiled-coil domain containing 125"
"Aard",2.46651866833606,-0.0476545126581309,4.78857659378151,5.0857268769666e-05,0.000116470283955728,1.92068682669078,"Yes","alanine and arginine rich domain containing protein"
"Sema7a",-2.46352766324616,3.15961457125473,-13.4753746942569,1.1290686830422e-13,1.19225019024638e-12,21.164165096422,"Yes","sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A"
"Dchs2",2.46069795054879,2.87312128048181,12.0980525052266,1.46544875681037e-12,1.26247513955994e-11,18.6360477114743,"Yes","dachsous cadherin related 2"
"Rasa4",-2.46044377138684,3.48154607822586,-14.6215695468712,1.54508243248043e-14,1.99919321703633e-13,23.1608954518926,"Yes","RAS p21 protein activator 4"
"Bbln",-2.45960047644511,3.87007909212458,-16.7380079538403,5.30800494422206e-16,9.3936240937496e-15,26.5099631368076,"Yes","bublin coiled coil protein"
"Ccl5",-2.45939357823868,2.03659158146597,-8.53617323550294,3.09962262069708e-09,1.45100948363563e-08,11.1787882543711,"Yes","C-C motif chemokine ligand 5"
"Slc13a3",2.45852223987117,-1.2260729692005,3.69949882783912,0.000947990480421058,0.00177238186662288,-0.712005526557605,"Yes","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3"
"Car5a",-2.45463369903099,-1.30814725229734,-3.7509928287923,0.000827868598812268,0.00156596267262962,-0.610512091537291,"Yes","carbonic anhydrase 5a, mitochondrial"
"Itih2",2.45456729808707,3.02523897151593,12.6969413073136,4.69080748064871e-13,4.41028202976803e-12,19.7638757710163,"Yes","inter-alpha trypsin inhibitor, heavy chain 2"
"Six3",-2.4492489376168,-1.0814787220479,-3.48579817125926,0.00165522301050979,0.00296972356947974,-1.15530979959144,"Yes","sine oculis-related homeobox 3"
"Gm49760",-2.44750634467879,0.016985301071833,-5.16008366512638,1.8528087815753e-05,4.53258889901187e-05,2.81941928886302,"Yes","predicted gene, 49760"
"Gm5784",-2.44741108967775,0.509495147164914,-5.63971478718356,5.05634366136073e-06,1.36251403515298e-05,4.05967219833106,"Yes","predicted gene 5784"
"Mylk3",2.44423396455173,-0.273174350460795,4.7619862039186,5.46682315918298e-05,0.000124770772853479,1.82495553740659,"Yes","myosin light chain kinase 3"
"Rasl11b",-2.4397761988533,4.11517680225596,-19.0196908902185,2.03623415276764e-17,4.7878342231772e-16,29.7242562130882,"Yes","RAS-like, family 11, member B"
"Wnt10b",-2.43839497794956,1.25408667222221,-7.2218743356335,7.89401613840675e-08,2.90707519724041e-07,7.99745872219142,"Yes","wingless-type MMTV integration site family, member 10B"
"Erg",2.43739798735569,2.84809181677904,11.8940927173835,2.1795339202649e-12,1.81456031855782e-11,18.2522542964455,"Yes","ETS transcription factor"
"Mpeg1",-2.43517989599177,-1.16035667303332,-3.6951750423499,0.000958818272492963,0.00179137406335475,-0.713459540288741,"Yes","macrophage expressed gene 1"
"Prss27",-2.4334746149472,-1.43400540610348,-3.43295401160828,0.00189723293493958,0.00336288810765191,-1.29280810178446,"Yes","serine protease 27"
"H2ac19",2.43288301019576,2.48130443846758,10.5553348237659,3.32659549177036e-11,2.21205373182881e-10,15.5676067341309,"Yes","H2A clustered histone 19"
"Smoc2",2.4312940859743,5.05011467526994,26.0047637556532,5.58017556765108e-21,2.74474885733838e-19,37.9064105212454,"Yes","SPARC related modular calcium binding 2"
"Ier3",-2.43055889094821,6.90932264975542,-49.6258222521213,1.42080986164063e-28,7.92042297453751e-26,55.3461282249468,"Yes","immediate early response 3"
"Cttnbp2",2.42995043875362,1.80999202309755,8.49438886305081,3.423815693562e-09,1.58997674988427e-08,11.0368539622527,"Yes","cortactin binding protein 2"
"Klhl34",2.42642347236649,-0.92098285516195,4.07591311230859,0.000349080572370119,0.000701780462470296,0.151142576484949,"Yes","kelch-like 34"
"Gm3561",-2.42595389125434,-1.18114012151181,-3.71324880658595,0.000914344649726944,0.00171474867797824,-0.675788337302016,"Yes","predicted gene 3561"
"Gm53973",2.42204637471184,0.151695046302682,4.72954907540131,5.9704949156127e-05,0.000135388561823699,1.80346113500851,"Yes","predicted gene, 53973"
"Pla2g7",-2.41871972539266,1.72696647625648,-8.23024860737024,6.45536940820474e-09,2.86931519310203e-08,10.4281963958921,"Yes","phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)"
"Aqp3",-2.41748727922746,-1.3258934301093,-3.55510722174673,0.00138278914431408,0.00251363260350246,-1.02770732926969,"Yes","aquaporin 3"
"Has2",-2.41380695608997,2.75688085665497,-11.5924310270147,3.95443926119454e-12,3.09938153928071e-11,17.6658726766187,"Yes","hyaluronan synthase 2"
"Fibin",2.41191344448572,4.1386147692342,18.910528070876,2.36152443322136e-17,5.45679367738663e-16,29.5886691664078,"Yes","fin bud initiation factor homolog (zebrafish)"
"Atp1a2",2.41147198568432,4.09342026397283,18.348932756993,5.12221231030681e-17,1.1000012600256e-15,28.8292613426748,"Yes","ATPase, Na+/K+ transporting, alpha 2 polypeptide"
"Insl6",-2.41046851108795,1.0449709238523,-6.48784525450581,5.27564818101295e-07,1.68817120834957e-06,6.20917459056918,"Yes","insulin-like 6"
"Ereg",-2.40912818579073,0.122417663618958,-4.82731488251968,4.57748293907503e-05,0.000105626326736607,2.03746677031347,"Yes","epiregulin"
"H2ac18",2.40753330431395,2.55459753289095,10.6783948585088,2.56624007147361e-11,1.74371386065238e-10,15.8347921801674,"Yes","H2A clustered histone 18"
"Plxna2",2.40563274835181,4.25445226865506,19.4115003877589,1.20339353085027e-17,3.03205311661878e-16,30.2712533249502,"Yes","plexin A2"
"Arl4c",-2.40324876122008,5.33924076440671,-28.1998007446003,6.42018136481266e-22,4.03265758121261e-20,40.0807353327387,"Yes","ADP-ribosylation factor-like 4C"
"Bace2",-2.40211051414279,-0.783675441435589,-3.96641387902762,0.000467695405474698,0.000920867818961881,-0.0766599725867483,"Yes","beta-site APP-cleaving enzyme 2"
"Fosl1",-2.40162871080876,1.58869188861379,-7.94972323451113,1.27867947161781e-08,5.39497087693934e-08,9.76076273429371,"Yes","fos-like antigen 1"
"Zdhhc23",-2.40115983897974,2.16446530532517,-9.47690330647136,3.50887601687844e-10,1.91769821200231e-09,13.2654913330842,"Yes","zinc finger, DHHC domain containing 23"
"Skida1",2.40108075414422,3.0422922798099,12.6903216459866,4.74924217986934e-13,4.45270575504358e-12,19.762593730667,"Yes","SKI/DACH domain containing 1"
"Fam110c",-2.4003005702986,4.0936883736808,-18.6606868725973,3.3244256117403e-17,7.45016587260862e-16,29.2492435141466,"Yes","family with sequence similarity 110, member C"
"Rasgrp2",-2.39773593254932,-0.966039603451327,-3.81062260000573,0.000707291099325777,0.0013518353739828,-0.441062803477938,"Yes","RAS, guanyl releasing protein 2"
"Plk2",-2.39494359386221,6.53399879858093,-41.8915027666858,1.45081255867756e-26,3.46614664688341e-24,50.7654909357155,"Yes","polo like kinase 2"
"Grik2",2.39341641106544,0.277715292047178,4.88226114305401,3.94237969899831e-05,9.17685689771299e-05,2.18636043279608,"Yes","glutamate receptor, ionotropic, kainate 2 (beta 2)"
"Chrm4",-2.39281634344349,0.561500540983577,-5.74366202489097,3.82169744064845e-06,1.05206769667563e-05,4.32237618200283,"Yes","cholinergic receptor, muscarinic 4"
"Foxs1",-2.39164224032702,-1.89134520572175,-3.24036674791295,0.00310334757901602,0.00531690194130559,-1.72001820420553,"Yes","forkhead box S1"
